Segment,Cohort,Metric,MOB_Start,MOB_End,Approach,Param1,Param2,Explanation
NRP-M,202301,Coll_Principal,35,35,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,35,35,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,36,36,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,36,36,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,37,37,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,37,37,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,38,38,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,38,38,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,39,39,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,39,39,Manual,0.0,,PQ exact rate
NRP-S,202301,Coll_Principal,28,28,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,28,28,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,29,29,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,29,29,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,30,30,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,30,30,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,31,31,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,31,31,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,32,32,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,32,32,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,33,33,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,33,33,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,34,34,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,34,34,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,35,35,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,35,35,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,36,36,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,36,36,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,37,37,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,37,37,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,38,38,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,38,38,Manual,-0.03,,PQ exact rate
NRP-S,202301,Coll_Principal,39,39,Manual,-0.061882725,,PQ exact rate
NRP-S,202301,Coll_Interest,39,39,Manual,-0.03,,PQ exact rate
NON PRIME,202404,Coll_Principal,18,18,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,18,18,Manual,-0.0221126585,,PQ exact rate
NON PRIME,202404,Coll_Principal,19,19,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,19,19,Manual,-0.0218810439,,PQ exact rate
NON PRIME,202404,Coll_Principal,20,20,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,20,20,Manual,-0.0217236628,,PQ exact rate
NON PRIME,202404,Coll_Principal,21,21,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,21,21,Manual,-0.0216194244,,PQ exact rate
NON PRIME,202404,Coll_Principal,22,22,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,22,22,Manual,-0.0215537004,,PQ exact rate
NON PRIME,202404,Coll_Principal,23,23,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,23,23,Manual,-0.021516157,,PQ exact rate
NON PRIME,202404,Coll_Principal,24,24,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,24,24,Manual,-0.0214993779,,PQ exact rate
NON PRIME,202404,Coll_Principal,25,25,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,25,25,Manual,-0.0214979666,,PQ exact rate
NON PRIME,202404,Coll_Principal,26,26,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,26,26,Manual,-0.0215079499,,PQ exact rate
NON PRIME,202404,Coll_Principal,27,27,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,27,27,Manual,-0.0215263721,,PQ exact rate
NON PRIME,202404,Coll_Principal,28,28,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,28,28,Manual,-0.0215510148,,PQ exact rate
NON PRIME,202404,Coll_Principal,29,29,Manual,-0.089870411,,PQ exact rate
NON PRIME,202404,Coll_Interest,29,29,Manual,-0.021580201,,PQ exact rate
NRP-L,202404,Coll_Principal,18,18,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,18,18,Manual,-0.0145936803,,PQ exact rate
NRP-L,202404,Coll_Principal,19,19,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,19,19,Manual,-0.0147957517,,PQ exact rate
NRP-L,202404,Coll_Principal,20,20,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,20,20,Manual,-0.014952598,,PQ exact rate
NRP-L,202404,Coll_Principal,21,21,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,21,21,Manual,-0.0150757235,,PQ exact rate
NRP-L,202404,Coll_Principal,22,22,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,22,22,Manual,-0.015173293,,PQ exact rate
NRP-L,202404,Coll_Principal,23,23,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,23,23,Manual,-0.0152512168,,PQ exact rate
NRP-L,202404,Coll_Principal,24,24,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,24,24,Manual,-0.015313848,,PQ exact rate
NRP-L,202404,Coll_Principal,25,25,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,25,25,Manual,-0.0153644427,,PQ exact rate
NRP-L,202404,Coll_Principal,26,26,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,26,26,Manual,-0.0154054702,,PQ exact rate
NRP-L,202404,Coll_Principal,27,27,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,27,27,Manual,-0.0154388264,,PQ exact rate
NRP-L,202404,Coll_Principal,28,28,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,28,28,Manual,-0.0154659832,,PQ exact rate
NRP-L,202404,Coll_Principal,29,29,Manual,-0.068010122,,PQ exact rate
NRP-L,202404,Coll_Interest,29,29,Manual,-0.0154880947,,PQ exact rate
NRP-M,202404,Coll_Principal,18,18,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,18,18,Manual,-0.0144566692,,PQ exact rate
NRP-M,202404,Coll_Principal,19,19,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,19,19,Manual,-0.0147526138,,PQ exact rate
NRP-M,202404,Coll_Principal,20,20,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,20,20,Manual,-0.0149884292,,PQ exact rate
NRP-M,202404,Coll_Principal,21,21,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,21,21,Manual,-0.0151788093,,PQ exact rate
NRP-M,202404,Coll_Principal,22,22,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,22,22,Manual,-0.0153342755,,PQ exact rate
NRP-M,202404,Coll_Principal,23,23,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,23,23,Manual,-0.0154625131,,PQ exact rate
NRP-M,202404,Coll_Principal,24,24,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,24,24,Manual,-0.015569236,,PQ exact rate
NRP-M,202404,Coll_Principal,25,25,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,25,25,Manual,-0.0156587593,,PQ exact rate
NRP-M,202404,Coll_Principal,26,26,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,26,26,Manual,-0.0157343878,,PQ exact rate
NRP-M,202404,Coll_Principal,27,27,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,27,27,Manual,-0.0157986847,,PQ exact rate
NRP-M,202404,Coll_Principal,28,28,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,28,28,Manual,-0.0158536608,,PQ exact rate
NRP-M,202404,Coll_Principal,29,29,Manual,-0.045967313,,PQ exact rate
NRP-M,202404,Coll_Interest,29,29,Manual,-0.0159009102,,PQ exact rate
NRP-S,202404,Coll_Principal,18,18,Manual,-0.0477141362,,PQ exact rate
NRP-S,202404,Coll_Interest,18,18,Manual,-0.0162228742,,PQ exact rate
NRP-S,202404,Coll_Principal,19,19,Manual,-0.0484673209,,PQ exact rate
NRP-S,202404,Coll_Interest,19,19,Manual,-0.0163146857,,PQ exact rate
NRP-S,202404,Coll_Principal,20,20,Manual,-0.0487281454,,PQ exact rate
NRP-S,202404,Coll_Interest,20,20,Manual,-0.0163945536,,PQ exact rate
NRP-S,202404,Coll_Principal,21,21,Manual,-0.0499483648,,PQ exact rate
NRP-S,202404,Coll_Interest,21,21,Manual,-0.0164646681,,PQ exact rate
NRP-S,202404,Coll_Principal,22,22,Manual,-0.0500568722,,PQ exact rate
NRP-S,202404,Coll_Interest,22,22,Manual,-0.0165267142,,PQ exact rate
NRP-S,202404,Coll_Principal,23,23,Manual,-0.0500568722,,PQ exact rate
NRP-S,202404,Coll_Interest,23,23,Manual,-0.0165820098,,PQ exact rate
NRP-S,202404,Coll_Principal,24,24,Manual,-0.0500568722,,PQ exact rate
NRP-S,202404,Coll_Interest,24,24,Manual,-0.0166316003,,PQ exact rate
NRP-S,202404,Coll_Principal,25,25,Manual,-0.0500568722,,PQ exact rate
NRP-S,202404,Coll_Interest,25,25,Manual,-0.0166763259,,PQ exact rate
NRP-S,202404,Coll_Principal,26,26,Manual,-0.0500568722,,PQ exact rate
NRP-S,202404,Coll_Interest,26,26,Manual,-0.0167168692,,PQ exact rate
NRP-S,202404,Coll_Principal,27,27,Manual,-0.0500568722,,PQ exact rate
NRP-S,202404,Coll_Interest,27,27,Manual,-0.0167537911,,PQ exact rate
NRP-S,202404,Coll_Principal,28,28,Manual,-0.0500568722,,PQ exact rate
NRP-S,202404,Coll_Interest,28,28,Manual,-0.0167875561,,PQ exact rate
NRP-S,202404,Coll_Principal,29,29,Manual,-0.0500568722,,PQ exact rate
NRP-S,202404,Coll_Interest,29,29,Manual,-0.0168185527,,PQ exact rate
NON PRIME,202405,Coll_Principal,17,17,Manual,-0.0592405558,,PQ exact rate
NON PRIME,202405,Coll_Interest,17,17,Manual,-0.0218258049,,PQ exact rate
NON PRIME,202405,Coll_Principal,18,18,Manual,-0.0582218531,,PQ exact rate
NON PRIME,202405,Coll_Interest,18,18,Manual,-0.0216836035,,PQ exact rate
NON PRIME,202405,Coll_Principal,19,19,Manual,-0.0589918874,,PQ exact rate
NON PRIME,202405,Coll_Interest,19,19,Manual,-0.0216029288,,PQ exact rate
NON PRIME,202405,Coll_Principal,20,20,Manual,-0.0591532134,,PQ exact rate
NON PRIME,202405,Coll_Interest,20,20,Manual,-0.0215642634,,PQ exact rate
NON PRIME,202405,Coll_Principal,21,21,Manual,-0.0609273814,,PQ exact rate
NON PRIME,202405,Coll_Interest,21,21,Manual,-0.02155456,,PQ exact rate
NON PRIME,202405,Coll_Principal,22,22,Manual,-0.0609273814,,PQ exact rate
NON PRIME,202405,Coll_Interest,22,22,Manual,-0.0215649228,,PQ exact rate
NON PRIME,202405,Coll_Principal,23,23,Manual,-0.0609273814,,PQ exact rate
NON PRIME,202405,Coll_Interest,23,23,Manual,-0.0215891853,,PQ exact rate
NON PRIME,202405,Coll_Principal,24,24,Manual,-0.0609273814,,PQ exact rate
NON PRIME,202405,Coll_Interest,24,24,Manual,-0.021623014,,PQ exact rate
NON PRIME,202405,Coll_Principal,25,25,Manual,-0.0609273814,,PQ exact rate
NON PRIME,202405,Coll_Interest,25,25,Manual,-0.0216633291,,PQ exact rate
NON PRIME,202405,Coll_Principal,26,26,Manual,-0.0609273814,,PQ exact rate
NON PRIME,202405,Coll_Interest,26,26,Manual,-0.0217079222,,PQ exact rate
NON PRIME,202405,Coll_Principal,27,27,Manual,-0.0609273814,,PQ exact rate
NON PRIME,202405,Coll_Interest,27,27,Manual,-0.0217551993,,PQ exact rate
NON PRIME,202405,Coll_Principal,28,28,Manual,-0.0609273814,,PQ exact rate
NON PRIME,202405,Coll_Interest,28,28,Manual,-0.0218040046,,PQ exact rate
NRP-L,202405,Coll_Principal,17,17,Manual,-0.0318561993,,PQ exact rate
NRP-L,202405,Coll_Interest,17,17,Manual,-0.012397363,,PQ exact rate
NRP-L,202405,Coll_Principal,18,18,Manual,-0.031531521,,PQ exact rate
NRP-L,202405,Coll_Interest,18,18,Manual,-0.0121693868,,PQ exact rate
NRP-L,202405,Coll_Principal,19,19,Manual,-0.0275241637,,PQ exact rate
NRP-L,202405,Coll_Interest,19,19,Manual,-0.0120053219,,PQ exact rate
NRP-L,202405,Coll_Principal,20,20,Manual,-0.0203046567,,PQ exact rate
NRP-L,202405,Coll_Interest,20,20,Manual,-0.0118869011,,PQ exact rate
NRP-L,202405,Coll_Principal,21,21,Manual,-0.0116468192,,PQ exact rate
NRP-L,202405,Coll_Interest,21,21,Manual,-0.0118016338,,PQ exact rate
NRP-L,202405,Coll_Principal,22,22,Manual,-0.0116468192,,PQ exact rate
NRP-L,202405,Coll_Interest,22,22,Manual,-0.0117407907,,PQ exact rate
NRP-L,202405,Coll_Principal,23,23,Manual,-0.0116468192,,PQ exact rate
NRP-L,202405,Coll_Interest,23,23,Manual,-0.0116981549,,PQ exact rate
NRP-L,202405,Coll_Principal,24,24,Manual,-0.0116468192,,PQ exact rate
NRP-L,202405,Coll_Interest,24,24,Manual,-0.0116692249,,PQ exact rate
NRP-L,202405,Coll_Principal,25,25,Manual,-0.0116468192,,PQ exact rate
NRP-L,202405,Coll_Interest,25,25,Manual,-0.0116506938,,PQ exact rate
NRP-L,202405,Coll_Principal,26,26,Manual,-0.0116468192,,PQ exact rate
NRP-L,202405,Coll_Interest,26,26,Manual,-0.0116401012,,PQ exact rate
NRP-L,202405,Coll_Principal,27,27,Manual,-0.0116468192,,PQ exact rate
NRP-L,202405,Coll_Interest,27,27,Manual,-0.0116355961,,PQ exact rate
NRP-L,202405,Coll_Principal,28,28,Manual,-0.0116468192,,PQ exact rate
NRP-L,202405,Coll_Interest,28,28,Manual,-0.0116357716,,PQ exact rate
NRP-M,202405,Coll_Principal,17,17,Manual,-0.0261015663,,PQ exact rate
NRP-M,202405,Coll_Interest,17,17,Manual,-0.0147593739,,PQ exact rate
NRP-M,202405,Coll_Principal,18,18,Manual,-0.0248245948,,PQ exact rate
NRP-M,202405,Coll_Interest,18,18,Manual,-0.0147153323,,PQ exact rate
NRP-M,202405,Coll_Principal,19,19,Manual,-0.0221369097,,PQ exact rate
NRP-M,202405,Coll_Interest,19,19,Manual,-0.0146864298,,PQ exact rate
NRP-M,202405,Coll_Principal,20,20,Manual,-0.0216287004,,PQ exact rate
NRP-M,202405,Coll_Interest,20,20,Manual,-0.0146680902,,PQ exact rate
NRP-M,202405,Coll_Principal,21,21,Manual,-0.0190433688,,PQ exact rate
NRP-M,202405,Coll_Interest,21,21,Manual,-0.0146572229,,PQ exact rate
NRP-M,202405,Coll_Principal,22,22,Manual,-0.0190433688,,PQ exact rate
NRP-M,202405,Coll_Interest,22,22,Manual,-0.0146516969,,PQ exact rate
NRP-M,202405,Coll_Principal,23,23,Manual,-0.0190433688,,PQ exact rate
NRP-M,202405,Coll_Interest,23,23,Manual,-0.0146500161,,PQ exact rate
NRP-M,202405,Coll_Principal,24,24,Manual,-0.0190433688,,PQ exact rate
NRP-M,202405,Coll_Interest,24,24,Manual,-0.0146511141,,PQ exact rate
NRP-M,202405,Coll_Principal,25,25,Manual,-0.0190433688,,PQ exact rate
NRP-M,202405,Coll_Interest,25,25,Manual,-0.014654221,,PQ exact rate
NRP-M,202405,Coll_Principal,26,26,Manual,-0.0190433688,,PQ exact rate
NRP-M,202405,Coll_Interest,26,26,Manual,-0.0146587747,,PQ exact rate
NRP-M,202405,Coll_Principal,27,27,Manual,-0.0190433688,,PQ exact rate
NRP-M,202405,Coll_Interest,27,27,Manual,-0.0146643609,,PQ exact rate
NRP-M,202405,Coll_Principal,28,28,Manual,-0.0190433688,,PQ exact rate
NRP-M,202405,Coll_Interest,28,28,Manual,-0.014670672,,PQ exact rate
NRP-S,202405,Coll_Principal,17,17,Manual,-0.0510894118,,PQ exact rate
NRP-S,202405,Coll_Interest,17,17,Manual,-0.0168818382,,PQ exact rate
NRP-S,202405,Coll_Principal,18,18,Manual,-0.0508142003,,PQ exact rate
NRP-S,202405,Coll_Interest,18,18,Manual,-0.0168933414,,PQ exact rate
NRP-S,202405,Coll_Principal,19,19,Manual,-0.0514827618,,PQ exact rate
NRP-S,202405,Coll_Interest,19,19,Manual,-0.0169117803,,PQ exact rate
NRP-S,202405,Coll_Principal,20,20,Manual,-0.051719056,,PQ exact rate
NRP-S,202405,Coll_Interest,20,20,Manual,-0.0169342664,,PQ exact rate
NRP-S,202405,Coll_Principal,21,21,Manual,-0.0521430141,,PQ exact rate
NRP-S,202405,Coll_Interest,21,21,Manual,-0.0169589646,,PQ exact rate
NRP-S,202405,Coll_Principal,22,22,Manual,-0.0521430141,,PQ exact rate
NRP-S,202405,Coll_Interest,22,22,Manual,-0.0169846966,,PQ exact rate
NRP-S,202405,Coll_Principal,23,23,Manual,-0.0521430141,,PQ exact rate
NRP-S,202405,Coll_Interest,23,23,Manual,-0.0170107027,,PQ exact rate
NRP-S,202405,Coll_Principal,24,24,Manual,-0.0521430141,,PQ exact rate
NRP-S,202405,Coll_Interest,24,24,Manual,-0.0170364943,,PQ exact rate
NRP-S,202405,Coll_Principal,25,25,Manual,-0.0521430141,,PQ exact rate
NRP-S,202405,Coll_Interest,25,25,Manual,-0.0170617611,,PQ exact rate
NRP-S,202405,Coll_Principal,26,26,Manual,-0.0521430141,,PQ exact rate
NRP-S,202405,Coll_Interest,26,26,Manual,-0.0170863115,,PQ exact rate
NRP-S,202405,Coll_Principal,27,27,Manual,-0.0521430141,,PQ exact rate
NRP-S,202405,Coll_Interest,27,27,Manual,-0.0171100325,,PQ exact rate
NRP-S,202405,Coll_Principal,28,28,Manual,-0.0521430141,,PQ exact rate
NRP-S,202405,Coll_Interest,28,28,Manual,-0.0171328648,,PQ exact rate
PRIME,202405,Coll_Principal,17,17,Manual,-0.016146897,,PQ exact rate
PRIME,202405,Coll_Interest,17,17,Manual,-0.0100338701,,PQ exact rate
PRIME,202405,Coll_Principal,18,18,Manual,-0.0163726997,,PQ exact rate
PRIME,202405,Coll_Interest,18,18,Manual,-0.0100812776,,PQ exact rate
PRIME,202405,Coll_Principal,19,19,Manual,-0.0165883524,,PQ exact rate
PRIME,202405,Coll_Interest,19,19,Manual,-0.0101201086,,PQ exact rate
PRIME,202405,Coll_Principal,20,20,Manual,-0.0166788649,,PQ exact rate
PRIME,202405,Coll_Interest,20,20,Manual,-0.010152394,,PQ exact rate
PRIME,202405,Coll_Principal,21,21,Manual,-0.016753483,,PQ exact rate
PRIME,202405,Coll_Interest,21,21,Manual,-0.0101795875,,PQ exact rate
PRIME,202405,Coll_Principal,22,22,Manual,-0.016753483,,PQ exact rate
PRIME,202405,Coll_Interest,22,22,Manual,-0.0102027534,,PQ exact rate
PRIME,202405,Coll_Principal,23,23,Manual,-0.016753483,,PQ exact rate
PRIME,202405,Coll_Interest,23,23,Manual,-0.0102226864,,PQ exact rate
PRIME,202405,Coll_Principal,24,24,Manual,-0.016753483,,PQ exact rate
PRIME,202405,Coll_Interest,24,24,Manual,-0.0102399906,,PQ exact rate
PRIME,202405,Coll_Principal,25,25,Manual,-0.016753483,,PQ exact rate
PRIME,202405,Coll_Interest,25,25,Manual,-0.0102551324,,PQ exact rate
PRIME,202405,Coll_Principal,26,26,Manual,-0.016753483,,PQ exact rate
PRIME,202405,Coll_Interest,26,26,Manual,-0.0102684767,,PQ exact rate
PRIME,202405,Coll_Principal,27,27,Manual,-0.016753483,,PQ exact rate
PRIME,202405,Coll_Interest,27,27,Manual,-0.010280313,,PQ exact rate
PRIME,202405,Coll_Principal,28,28,Manual,-0.016753483,,PQ exact rate
PRIME,202405,Coll_Interest,28,28,Manual,-0.0102908732,,PQ exact rate
NON PRIME,202406,Coll_Principal,16,16,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,16,16,Manual,-0.0235959904,,PQ exact rate
NON PRIME,202406,Coll_Principal,17,17,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,17,17,Manual,-0.0233540177,,PQ exact rate
NON PRIME,202406,Coll_Principal,18,18,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,18,18,Manual,-0.02320171,,PQ exact rate
NON PRIME,202406,Coll_Principal,19,19,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,19,19,Manual,-0.0231101148,,PQ exact rate
NON PRIME,202406,Coll_Principal,20,20,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,20,20,Manual,-0.0230602726,,PQ exact rate
NON PRIME,202406,Coll_Principal,21,21,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,21,21,Manual,-0.0230394675,,PQ exact rate
NON PRIME,202406,Coll_Principal,22,22,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,22,22,Manual,-0.0230389978,,PQ exact rate
NON PRIME,202406,Coll_Principal,23,23,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,23,23,Manual,-0.0230528068,,PQ exact rate
NON PRIME,202406,Coll_Principal,24,24,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,24,24,Manual,-0.0230766184,,PQ exact rate
NON PRIME,202406,Coll_Principal,25,25,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,25,25,Manual,-0.0231073772,,PQ exact rate
NON PRIME,202406,Coll_Principal,26,26,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,26,26,Manual,-0.0231428795,,PQ exact rate
NON PRIME,202406,Coll_Principal,27,27,Manual,-0.064744089,,PQ exact rate
NON PRIME,202406,Coll_Interest,27,27,Manual,-0.023181523,,PQ exact rate
NRP-L,202406,Coll_Principal,16,16,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,16,16,Manual,-0.0154642796,,PQ exact rate
NRP-L,202406,Coll_Principal,17,17,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,17,17,Manual,-0.0153034116,,PQ exact rate
NRP-L,202406,Coll_Principal,18,18,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,18,18,Manual,-0.0151820613,,PQ exact rate
NRP-L,202406,Coll_Principal,19,19,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,19,19,Manual,-0.0150890178,,PQ exact rate
NRP-L,202406,Coll_Principal,20,20,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,20,20,Manual,-0.0150166999,,PQ exact rate
NRP-L,202406,Coll_Principal,21,21,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,21,21,Manual,-0.014959845,,PQ exact rate
NRP-L,202406,Coll_Principal,22,22,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,22,22,Manual,-0.0149147168,,PQ exact rate
NRP-L,202406,Coll_Principal,23,23,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,23,23,Manual,-0.0148786097,,PQ exact rate
NRP-L,202406,Coll_Principal,24,24,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,24,24,Manual,-0.0148495297,,PQ exact rate
NRP-L,202406,Coll_Principal,25,25,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,25,25,Manual,-0.0148259851,,PQ exact rate
NRP-L,202406,Coll_Principal,26,26,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,26,26,Manual,-0.0148068437,,PQ exact rate
NRP-L,202406,Coll_Principal,27,27,Manual,0.0,,PQ exact rate
NRP-L,202406,Coll_Interest,27,27,Manual,-0.0147912362,,PQ exact rate
NRP-M,202406,Coll_Principal,16,16,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,16,16,Manual,-0.0139081462,,PQ exact rate
NRP-M,202406,Coll_Principal,17,17,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,17,17,Manual,-0.0140360886,,PQ exact rate
NRP-M,202406,Coll_Principal,18,18,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,18,18,Manual,-0.0141411154,,PQ exact rate
NRP-M,202406,Coll_Principal,19,19,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,19,19,Manual,-0.0142287372,,PQ exact rate
NRP-M,202406,Coll_Principal,20,20,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,20,20,Manual,-0.0143028554,,PQ exact rate
NRP-M,202406,Coll_Principal,21,21,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,21,21,Manual,-0.0143663029,,PQ exact rate
NRP-M,202406,Coll_Principal,22,22,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,22,22,Manual,-0.0144211835,,PQ exact rate
NRP-M,202406,Coll_Principal,23,23,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,23,23,Manual,-0.0144690894,,PQ exact rate
NRP-M,202406,Coll_Principal,24,24,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,24,24,Manual,-0.0145112464,,PQ exact rate
NRP-M,202406,Coll_Principal,25,25,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,25,25,Manual,-0.0145486127,,PQ exact rate
NRP-M,202406,Coll_Principal,26,26,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,26,26,Manual,-0.0145819473,,PQ exact rate
NRP-M,202406,Coll_Principal,27,27,Manual,-0.030479275,,PQ exact rate
NRP-M,202406,Coll_Interest,27,27,Manual,-0.014611859,,PQ exact rate
NRP-S,202406,Coll_Principal,16,16,Manual,-0.053663639,,PQ exact rate
NRP-S,202406,Coll_Interest,16,16,Manual,-0.0173966685,,PQ exact rate
NRP-S,202406,Coll_Principal,17,17,Manual,-0.053663639,,PQ exact rate
NRP-S,202406,Coll_Interest,17,17,Manual,-0.0173331554,,PQ exact rate
NRP-S,202406,Coll_Principal,18,18,Manual,-0.053663639,,PQ exact rate
NRP-S,202406,Coll_Interest,18,18,Manual,-0.0172955767,,PQ exact rate
NRP-S,202406,Coll_Principal,19,19,Manual,-0.053663639,,PQ exact rate
NRP-S,202406,Coll_Interest,19,19,Manual,-0.0172753733,,PQ exact rate
NRP-S,202406,Coll_Principal,20,20,Manual,-0.053663639,,PQ exact rate
NRP-S,202406,Coll_Interest,20,20,Manual,-0.0172669689,,PQ exact rate
NRP-S,202406,Coll_Principal,21,21,Manual,-0.053663639,,PQ exact rate
NRP-S,202406,Coll_Interest,21,21,Manual,-0.0172666449,,PQ exact rate
NRP-S,202406,Coll_Principal,22,22,Manual,-0.053663639,,PQ exact rate
NRP-S,202406,Coll_Interest,22,22,Manual,-0.0172718726,,PQ exact rate
